"state_name","io_sector","employment","total_wages","avg_wage"
"Wyoming","325",1842,216819179,117708.566232356
"Wyoming","326",416,22855308,54940.6442307692
"Wyoming","327",845,62554356,74028.8236686391
"Wyoming","331",121,29799849,246279.743801653
"Wyoming","332",1845,121275410,65731.9295392954
"Wyoming","333",722,45932281,63618.1177285319
"Wyoming","334",341,23109876,67770.8973607038
"Wyoming","335",441,30380875,68890.873015873
"Wyoming","337",168,6169172,36721.2619047619
"Wyoming","339",175,7577985,43302.7714285714
"Wyoming","42",7961,609385519,76546.3533475694
"Wyoming","441",4305,247479845,57486.6074332172
"Wyoming","445",5109,168790771,33037.9273830495
"Wyoming","452",5894,184572818,31315.3746182559
"Wyoming","481",372,25286856,67975.4193548387
"Wyoming","483",0,0,NA
"Wyoming","484",3626,249647133,68849.1817429675
"Wyoming","485",409,14200418,34719.848410758
"Wyoming","486",774,95117043,122890.236434109
"Wyoming","487OS",3164,192366136,60798.399494311
"Wyoming","493",1800,84720609,47067.005
"Wyoming","4A0",14954,517053880,34576.2926307342
"Wyoming","512",394,9050619,22971.114213198
"Wyoming","513",1508,120081952,79629.9416445623
"Wyoming","514",261,37804308,144844.091954023
"Wyoming","521CI",4197,334249094,79640.003335716
"Wyoming","523",742,175232371,236162.225067385
"Wyoming","524",2354,168857668,71732.2293967715
"Wyoming","525",64,17727980,276999.6875
"Wyoming","532RL",1643,106682254,64931.3779671333
"Wyoming","55",1016,226348820,222784.271653543
"Wyoming","561",8734,470208647,53836.5751087703
"Wyoming","562",737,42234863,57306.4626865672
"Wyoming","61",2295,99427429,43323.4984749455
"Wyoming","621",11098,726442500,65457.0643359164
"Wyoming","622",3483,247074846,70937.3660637382
"Wyoming","623",4014,160786984,40056.548081714
"Wyoming","624",7251,206652778,28499.9004275272
"Wyoming","711AS",903,33372373,36957.2236987818
"Wyoming","713",3158,85560680,27093.3122229259
"Wyoming","721",12160,431967366,35523.6320723684
"Wyoming","722",22022,498917000,22655.390064481
"Wyoming","81",7302,347446810,47582.4171459874
"Wyoming","GSLG",53,5391485,101726.132075472
"Wyoming","HS",2541,137878671,54261.5785123967
